customerID,gender,Usia >65 Tahun (SeniorCitizen),Memiliki Pasangan (Partner),Memiliki Tanggungan (Dependents),Lama Berlangganan (tenure),Layanan Telepon (PhoneService),Memiliki Beberapan Layanan Telepon (MultipleLines),Jenis Layanan Internet (InternetService),Memiliki Keamanan Online (OnlineSecurity), Memiliki Backup Online (OnlineBackup),Memiliki Perlindungan Perangkat (DeviceProtection),Memiliki Dukungan Teknis (TechSupport),Layanan Streaming TV (StreamingTV), Layanan Streaming Film (StreamingMovies),Jenis Kontrak Pelanggan (Contract),Tagihan Paperless (PaperlessBilling),Metode Pembayaran (PaymentMethod),Jumlah Tagihan per Bulan (MonthlyCharges),Total Tagihan Selama Menjadi Pelanggan (TotalCharges),Churn
CUST0168,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,102.69,819.41,No
CUST0169,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),115.26,6803.04,No
CUST0170,Female,0,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),60.47,1393.38,No
CUST0171,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,108.44,4448.87,No
CUST0172,Female,0,No,No,14,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,104.42,1465.5,No
CUST0173,Male,0,Yes,No,20,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,63.03,1260.56,No
CUST0174,Female,0,Yes,No,26,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),116.06,3014.04,Yes
CUST0175,Male,0,No,Yes,67,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,37.94,2542.02,No
CUST0176,Male,1,No,No,16,No,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),52.77,840.38,No
CUST0177,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,84.69,1522.85,No
CUST0178,Male,0,Yes,Yes,58,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,38.07,2206.97,No
CUST0179,Female,0,Yes,Yes,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.6,2234.44,No
CUST0180,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),35.64,1287.75,No
CUST0181,Female,0,No,Yes,9,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.52,409.05,Yes
CUST0182,Female,0,No,Yes,37,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.16,3559.79,Yes
CUST0183,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,51.14,1331.86,No
CUST0184,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),29.91,27.64,No
CUST0185,Male,1,Yes,No,10,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,119.23,1193.8,No
CUST0186,Male,0,No,No,10,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),52.92,529.18,No
CUST0187,Male,1,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),64.15,4107.03,No
CUST0188,Male,0,No,No,50,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),82.87,4139.88,No
CUST0189,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,49.95,697.83,No
CUST0190,Female,0,No,No,29,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.09,1943.02,No
CUST0191,Female,1,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.05,3656.58,No
CUST0192,Female,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.58,1649.78,No
CUST0193,Male,1,Yes,Yes,65,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),21.53,1400.23,No
CUST0194,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.56,7276.85,No
CUST0195,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,90.48,4163.18,No
CUST0196,Female,1,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),69.87,5026.28,No
CUST0197,Male,0,No,Yes,58,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.03,1916.4,No
CUST0198,Male,0,No,No,63,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,25.19,1588.47,Yes
CUST0199,Male,0,No,Yes,46,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),24.8,1137.73,No
CUST0200,Female,0,Yes,No,22,No,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),26.3,574.45,No
CUST0201,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.43,2285.68,No
CUST0202,Male,1,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),99.79,4793.89,No
CUST0203,Female,1,Yes,Yes,65,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.7,5370.52,Yes
CUST0204,Female,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.92,2518.17,No
CUST0205,Male,0,No,Yes,21,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,37.8,798.67,Yes
CUST0206,Female,1,No,Yes,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),25.83,1237.97,No
CUST0207,Female,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,66.09,3833.41,No
CUST0208,Male,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.15,3727.11,No
CUST0209,Male,0,No,No,10,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,76.68,767.64,Yes
CUST0210,Male,1,Yes,No,59,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),60.49,3572.19,No
CUST0211,Male,0,No,No,10,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.1,471.75,No
CUST0212,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,24.06,1033.31,No
CUST0213,Female,0,No,No,18,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.51,1534.76,No
CUST0214,Male,0,No,Yes,47,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.34,2599.02,Yes
CUST0215,Female,0,No,Yes,22,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.45,1699.78,Yes
CUST0216,Male,0,Yes,No,16,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.62,1099.38,No
CUST0217,Male,0,Yes,Yes,68,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.68,5014.63,No
CUST0218,Female,0,No,Yes,52,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),32.3,1678.8,No
CUST0219,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.38,1847.67,No
CUST0220,Female,0,No,No,20,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,58.26,1162.74,No
CUST0221,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),109.35,6889.82,No
CUST0222,Male,0,No,No,3,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,79.7,242.11,No
CUST0223,Female,1,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,119.81,7792.12,No
CUST0224,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,22.18,727.43,No
CUST0225,Female,1,No,Yes,29,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),43.81,1269.74,No
CUST0226,Male,0,Yes,Yes,43,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,105.5,4536.28,No
CUST0227,Female,0,Yes,Yes,32,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.84,2111.35,No
CUST0228,Female,0,No,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),116.2,3026.09,Yes
CUST0229,Male,0,No,Yes,5,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.45,309.98,No
CUST0230,Male,0,Yes,Yes,18,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,104.33,1882.39,No
CUST0231,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),29.01,1680.42,No
CUST0232,Male,0,Yes,No,17,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.42,753.32,No
CUST0233,Female,0,No,Yes,26,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,21.76,568.64,No
CUST0234,Female,0,No,No,7,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,34.53,245.68,No
CUST0235,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,101.45,1625.41,No
CUST0236,Female,1,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.08,555.4,No
CUST0237,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),81.48,3264.17,No
CUST0238,Male,0,No,No,66,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.6,4526.1,No
CUST0239,Male,0,No,No,25,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),112.85,2822.7,Yes
CUST0240,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.58,1841.15,No
CUST0241,Female,0,No,No,5,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),80.01,401.32,Yes
CUST0242,Female,0,Yes,Yes,34,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),63.98,2179.64,No
CUST0243,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),27.87,1004.62,No
CUST0244,Male,0,No,Yes,18,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.81,947.5,No
CUST0245,Male,0,No,Yes,20,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.12,1481.31,No
CUST0246,Female,0,No,No,26,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),45.72,1185.61,No
CUST0247,Male,0,No,Yes,2,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,50.74,104.09,No
CUST0248,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,31.02,1369.25,Yes
CUST0249,Male,0,No,No,14,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.1,1512.36,No
CUST0250,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),83.8,5611.04,No
CUST0251,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,71.01,4046.95,No
CUST0252,Female,0,Yes,No,16,No,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,64.12,1026.1,No
CUST0253,Female,1,No,No,13,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,82.01,1070.91,No
CUST0254,Female,0,No,No,9,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.13,690.98,No
CUST0255,Female,0,No,Yes,66,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),113.19,7467.32,No
CUST0256,Male,0,Yes,Yes,35,No,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),66.78,2333.96,No
CUST0257,Male,0,No,Yes,39,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),39.52,1536.73,No
CUST0258,Male,0,Yes,No,50,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,91.19,4563.44,No
CUST0259,Male,1,No,No,49,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.36,5213.23,No
CUST0260,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,103.94,2804.31,No
CUST0261,Male,0,Yes,Yes,36,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),115.39,4154.69,No
CUST0262,Male,1,Yes,Yes,60,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,68.54,4116.41,No
CUST0263,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.7,1646.37,No
CUST0264,Male,1,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,34.09,0.41,No
CUST0265,Male,1,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,98.08,6867.03,No
CUST0266,Male,1,Yes,Yes,11,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,52.45,580.84,Yes
CUST0267,Male,0,Yes,Yes,64,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,107.01,6853.53,No
CUST0268,Female,0,No,Yes,13,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.17,439.58,No
CUST0269,Male,0,Yes,No,14,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49.77,701.49,No
CUST0270,Male,0,Yes,Yes,59,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.28,2969.1,No
CUST0271,Male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),63.58,4065.75,No
CUST0272,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),29.97,1050.95,No
CUST0273,Female,0,No,No,3,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),33.3,95.89,No
CUST0274,Female,0,No,Yes,61,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.94,5853.96,No
CUST0275,Female,0,Yes,No,67,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),110.98,7437.41,No
CUST0276,Female,1,No,Yes,11,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,72.29,796.42,No
CUST0277,Female,0,No,No,54,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),86.98,4694.01,No
CUST0278,Male,1,Yes,No,29,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.6,2166.86,No
CUST0279,Female,0,Yes,Yes,18,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.34,1729.87,Yes
CUST0280,Female,0,No,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),109.78,7025.61,No
CUST0281,Male,0,No,No,54,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.41,1585.06,No
CUST0282,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.26,-2.11,No
CUST0283,Female,0,Yes,Yes,70,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,96.76,6775.93,No
CUST0284,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),52.78,2637.03,No
CUST0285,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),57.67,3980.2,No
CUST0286,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,100.45,-0.34,No
CUST0287,Female,0,No,No,51,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),116.91,5958.46,No
CUST0288,Female,0,Yes,No,40,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,98.01,3920.54,No
CUST0289,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,22.31,919.39,No
CUST0290,Female,0,Yes,No,30,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),66.42,1988.0,No
CUST0291,Female,0,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),70.79,4742.88,No
CUST0292,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),37.91,1854.01,No
CUST0293,Male,0,Yes,Yes,15,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,106.94,1601.95,Yes
CUST0294,Male,1,No,Yes,70,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),43.6,3054.09,Yes
CUST0295,Female,0,Yes,Yes,61,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.41,1674.39,No
CUST0296,Male,0,No,Yes,40,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),76.61,3060.54,No
CUST0297,Male,0,Yes,No,72,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,114.84,8264.38,Yes
CUST0298,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,116.45,463.81,No
CUST0299,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.73,453.04,Yes
CUST0300,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,59.67,2979.54,No
CUST0301,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,98.34,5307.1,No
CUST0302,Female,0,Yes,No,51,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),31.68,1619.68,Yes
CUST0303,Male,1,No,Yes,41,No,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),27.39,1124.52,No
CUST0304,Male,0,No,Yes,11,No,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,27.49,298.64,No
CUST0305,Male,0,Yes,Yes,55,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),37.44,2064.2,Yes
CUST0306,Female,0,No,No,42,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.73,2302.51,No
CUST0307,Female,1,Yes,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.24,2010.5,No
CUST0308,Male,1,Yes,Yes,26,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,24.43,634.36,Yes
CUST0309,Male,0,No,Yes,67,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,31.97,2137.25,No
CUST0310,Female,0,Yes,Yes,21,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),37.6,790.57,No
CUST0311,Male,1,No,No,44,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),59.67,2621.23,Yes
CUST0312,Male,0,Yes,Yes,34,No,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),91.14,3094.99,Yes
CUST0313,Male,0,No,Yes,52,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,105.57,5490.03,No
CUST0314,Male,1,Yes,Yes,25,No,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,85.8,2143.29,No
CUST0315,Male,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,74.21,1411.17,No
CUST0316,Female,1,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.53,3633.76,No
