customerID,gender,Usia >65 Tahun (SeniorCitizen),Memiliki Pasangan (Partner),Memiliki Tanggungan (Dependents),Lama Berlangganan (tenure),Layanan Telepon (PhoneService),Memiliki Beberapan Layanan Telepon (MultipleLines),Jenis Layanan Internet (InternetService),Memiliki Keamanan Online (OnlineSecurity), Memiliki Backup Online (OnlineBackup),Memiliki Perlindungan Perangkat (DeviceProtection),Memiliki Dukungan Teknis (TechSupport),Layanan Streaming TV (StreamingTV), Layanan Streaming Film (StreamingMovies),Jenis Kontrak Pelanggan (Contract),Tagihan Paperless (PaperlessBilling),Metode Pembayaran (PaymentMethod),Jumlah Tagihan per Bulan (MonthlyCharges),Total Tagihan Selama Menjadi Pelanggan (TotalCharges),Churn
IDABF6B2,Female,0,Yes,Yes,62,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,30.12,5193.01,No
ID6176F0,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,58.3,3975.14,No
ID57FD1A,Female,1,No,Yes,52,Yes,No phone service,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,53.85,3632.71,No
ID8F5631,Male,0,No,Yes,38,No,Yes,No,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,31.37,6786.86,No
IDD7AA90,Male,1,No,Yes,55,No,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),108.22,2371.74,Yes
IDC3291C,Female,1,No,Yes,27,No,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),81.54,312.3,No
ID33D52E,Female,0,Yes,No,38,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,99.65,7040.67,Yes
ID0D2242,Male,0,Yes,No,24,Yes,No,No,No,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,57.15,6603.69,Yes
IDA00C35,Male,0,No,No,20,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),61.02,2945.15,Yes
ID20B8B7,Female,1,Yes,Yes,9,Yes,No phone service,No,No internet service,No,No,No internet service,No,Yes,One year,No,Electronic check,51.76,1499.9,Yes
IDC818F0,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,63.84,5410.76,No
IDCD87F0,Female,1,Yes,Yes,14,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),81.04,648.51,No
ID76A7E1,Male,1,No,No,47,No,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),69.3,3401.56,Yes
ID1914A8,Male,0,Yes,Yes,20,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No,One year,No,Electronic check,103.79,705.18,Yes
ID5F8791,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),110.01,4791.32,No
IDBDACB3,Male,0,Yes,No,49,No,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Two year,No,Mailed check,66.97,237.12,No
ID735761,Male,0,No,Yes,22,No,No phone service,No,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,43.97,5041.32,No
ID6A52E1,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,114.52,5392.18,Yes
IDD11BC8,Female,0,Yes,No,68,No,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,93.5,3907.41,Yes
ID98515A,Male,1,No,Yes,3,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Electronic check,84.01,1416.56,Yes
IDCDBF95,Male,1,No,No,71,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,94.54,829.12,No
ID93A31D,Male,1,Yes,Yes,8,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,27.6,2520.07,Yes
ID5C9CDF,Female,0,Yes,No,34,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),26.76,3732.35,Yes
IDD9A0ED,Male,1,No,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),35.31,5144.82,No
ID42B450,Male,1,No,No,57,No,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),34.75,29.98,No
IDD962A0,Female,1,No,Yes,17,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,62.07,5694.29,No
IDB3655B,Male,1,No,No,71,Yes,No phone service,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),35.74,5707.44,No
IDC91029,Male,1,No,No,42,Yes,No phone service,No,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,105.45,3567.41,No
IDA4A774,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),77.81,2760.38,Yes
IDC164A7,Male,0,No,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.83,6741.62,Yes
IDA06904,Male,1,Yes,Yes,11,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,One year,No,Credit card (automatic),26.96,6281.01,No
ID32450B,Female,1,No,No,11,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),79.1,7866.54,Yes
ID26B8DC,Female,1,No,Yes,65,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),31.65,2988.01,No
ID1D00ED,Female,0,Yes,No,1,No,Yes,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),94.32,7256.52,Yes
ID99B610,Male,0,No,Yes,14,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),100.28,717.47,No
ID5C9DE1,Male,1,No,No,22,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,74.4,3303.5,No
IDD39864,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,34.96,3733.69,Yes
ID552818,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),98.69,3538.18,No
IDE5BDD3,Male,1,Yes,No,27,No,No,No,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,50.78,5008.28,No
ID239CA2,Male,0,Yes,No,13,No,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),42.27,1378.26,No
IDC7CC7E,Female,0,Yes,No,43,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,Yes,One year,No,Mailed check,67.06,6934.29,Yes
ID9A9DA2,Male,1,Yes,Yes,29,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,112.26,4423.08,Yes
ID174408,Female,0,No,No,31,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),49.74,7235.59,No
ID470D1D,Female,0,Yes,Yes,69,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.56,41.0,Yes
IDD9878C,Female,1,Yes,Yes,5,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),25.37,5047.31,Yes
IDE7CA57,Male,0,No,No,26,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.35,3311.41,No
ID201E5B,Male,0,Yes,Yes,23,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),89.86,4050.69,Yes
ID823778,Male,1,Yes,Yes,33,Yes,No,No,No,No,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),39.06,5955.56,No
ID254659,Male,1,Yes,Yes,39,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),51.66,1832.67,No
IDCA11A4,Male,1,Yes,No,46,No,Yes,No,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),33.64,1655.1,No
IDBAED59,Male,0,No,Yes,23,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,53.22,5630.0,No
ID25FB69,Male,1,Yes,Yes,64,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,48.05,4180.5,Yes
IDF46CDA,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),93.63,1884.44,No
IDDBA8A6,Male,1,No,No,43,No,No,DSL,No internet service,No,No,No,No internet service,No,One year,No,Credit card (automatic),90.2,3882.47,Yes
ID5523F7,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,No,Mailed check,115.49,3687.28,Yes
ID321D1C,Male,1,Yes,No,27,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,92.44,5537.73,Yes
IDDE05C2,Male,1,Yes,Yes,70,No,No phone service,No,No internet service,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),89.48,41.24,No
ID62DCC2,Male,1,Yes,Yes,22,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,89.42,4702.35,No
ID76A374,Female,1,No,Yes,33,Yes,No phone service,No,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,108.3,4853.31,No
IDB784C7,Female,0,No,No,10,No,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,49.62,5969.17,No
IDD5FF74,Female,1,No,Yes,34,No,No,No,Yes,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),50.01,7116.06,No
ID68FDC2,Female,1,Yes,No,41,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,One year,No,Electronic check,94.12,3532.71,No
ID4AD81D,Male,0,No,No,27,No,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,42.87,2753.31,No
IDD4C4E2,Female,1,Yes,Yes,23,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),111.2,836.52,Yes
ID6F3750,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),73.48,2707.95,Yes
ID083F50,Male,1,Yes,No,52,Yes,No,No,Yes,No,Yes,No internet service,No,No,One year,No,Mailed check,50.01,566.51,No
IDEDAC24,Female,1,Yes,No,71,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,97.61,6426.51,No
IDDB2B70,Female,1,Yes,No,3,Yes,No,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),51.23,6459.91,Yes
ID14D8B8,Female,0,No,No,4,No,No phone service,No,No internet service,Yes,No,No,Yes,No,One year,No,Credit card (automatic),116.33,3349.56,No
ID14406C,Female,1,No,Yes,48,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),118.3,2091.94,Yes
ID71E908,Female,1,Yes,No,29,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),86.68,961.8,Yes
ID326936,Female,1,No,Yes,71,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,31.36,6812.87,No
IDA1F188,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Bank transfer (automatic),46.32,7022.41,No
IDF867AF,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),71.54,2144.99,Yes
ID40C5BA,Male,1,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.14,4981.65,Yes
IDCB508D,Female,0,No,Yes,56,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),38.49,2084.06,No
ID2C7BAC,Female,1,Yes,Yes,36,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,30.44,1816.51,Yes
ID1C7403,Male,1,Yes,No,6,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.45,189.24,No
ID0E8F84,Female,1,No,No,39,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,70.7,4625.73,No
IDC35CD5,Male,1,No,No,38,No,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,Two year,No,Electronic check,108.47,1216.53,No
ID15EBE6,Male,1,No,Yes,61,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),24.24,118.72,No
IDF77E8C,Female,1,Yes,No,52,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),41.23,856.71,Yes
IDB19D85,Male,1,Yes,No,3,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.33,2523.88,No
ID1A496B,Male,0,No,No,24,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,102.59,5359.92,No
ID50D5F4,Male,0,Yes,Yes,6,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),100.74,1636.93,Yes
IDFF1A5C,Male,0,No,No,27,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.51,7102.97,Yes
IDAF29C0,Female,0,No,Yes,68,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,32.98,2322.14,Yes
ID1C5699,Male,0,Yes,No,66,No,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,59.72,2663.19,No
IDAF5C98,Female,0,Yes,Yes,19,No,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,118.47,1759.46,Yes
ID6A31B7,Male,0,No,Yes,10,No,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.89,2045.37,Yes
ID68447F,Male,1,No,Yes,66,No,No,DSL,Yes,No internet service,Yes,Yes,No,No,One year,No,Mailed check,80.24,611.6,No
ID4E71D7,Male,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),90.93,2372.27,Yes
IDE71AD5,Male,1,No,No,22,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),115.13,6879.75,Yes
ID518EDB,Female,1,Yes,Yes,60,No,No,No,Yes,Yes,No internet service,Yes,No,No internet service,One year,No,Mailed check,64.99,5513.63,Yes
IDEAC813,Female,0,No,No,70,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Electronic check,33.69,7004.64,Yes
ID2C085C,Male,0,No,Yes,33,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.89,856.77,No
ID8914FB,Male,1,No,Yes,18,No,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,116.01,3655.82,No
ID8CD1FA,Female,1,Yes,No,57,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,89.72,1849.45,No
ID7A5ECA,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),100.33,5775.3,Yes
ID2F6E01,Male,1,No,No,47,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,62.27,7762.5,Yes
ID225B5F,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),29.65,6526.57,Yes
IDED4A82,Female,1,Yes,Yes,47,Yes,No,No,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,36.89,301.52,No
ID4882F2,Female,1,Yes,No,44,No,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,Yes,Credit card (automatic),118.27,2546.94,Yes
IDAB9D9D,Female,0,No,Yes,24,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.32,248.07,No
ID00A9AC,Male,1,No,No,24,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),21.2,340.53,No
ID6A7A4F,Male,1,Yes,Yes,18,No,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,115.54,654.53,Yes
ID7CA410,Female,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),69.78,2225.09,Yes
ID77395B,Female,0,No,No,26,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),103.63,2447.54,Yes
IDBDF258,Female,1,Yes,Yes,62,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.85,3215.62,No
ID574314,Female,0,Yes,No,67,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),30.17,3251.35,Yes
ID693D25,Male,1,No,No,18,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),81.56,6175.84,Yes
ID95C787,Female,1,Yes,Yes,27,No,No,No,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,119.74,1148.4,Yes
ID40F8F3,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,23.47,1278.77,Yes
ID507EA7,Female,1,No,Yes,9,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.18,5020.18,Yes
ID8D6EBC,Male,1,Yes,No,29,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),43.55,4582.5,No
ID569381,Female,1,No,Yes,21,No,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Mailed check,59.39,1248.96,Yes
ID8C4FA1,Female,1,No,No,2,No,No,No,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),57.27,6821.07,No
IDF6C5FC,Female,0,Yes,No,47,No,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,109.88,2645.89,No
ID388025,Female,0,Yes,No,1,No,No,No,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,70.45,2948.4,Yes
ID779859,Male,1,Yes,No,53,No,No,No,No,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),64.72,3375.27,No
ID2FB45D,Female,0,No,Yes,5,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,101.8,2595.16,No
ID8B4D5A,Male,1,Yes,Yes,39,No,No,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.89,4468.49,Yes
IDF9CBB0,Male,1,Yes,Yes,1,No,Yes,No,Yes,No,Yes,Yes,No,No internet service,One year,No,Mailed check,28.65,3121.41,No
ID7FCC9B,Male,1,Yes,Yes,72,No,No,No,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),22.17,2090.29,No
ID92A9D2,Male,1,Yes,Yes,1,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),88.8,7237.71,No
IDA0F105,Female,1,No,Yes,54,No,No,DSL,No,No internet service,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),72.56,2480.64,No
ID2B6CED,Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,107.6,5593.94,Yes
IDB0235A,Male,1,Yes,No,59,No,No,No,No internet service,No,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),69.85,2790.87,No
ID852E55,Male,0,No,No,5,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),42.18,3493.06,Yes
IDCBAB93,Female,0,Yes,No,18,No,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,100.51,1902.83,No
